fight_id,fighter_id,opening,closing_range_min,closing_range_max
e0b323dae5bf4c90,07225ba28ae309b6,-140,110,125
e322eae035f7c00f,07225ba28ae309b6,-115,-110,-104
e82d734674ce4d46,07225ba28ae309b6,-185,-148,-140
f3e289f1423c0e6f,07225ba28ae309b6,-245,-333,-310
fef29aa73bd5b907,07225ba28ae309b6,-178,-140,-125
ff64fc34065565d0,07225ba28ae309b6,-210,-265,-255
63e4cd10ed47f1a8,072a10e85f7d4bff,-175,-150,-145
7fce3efc5d2add6e,072a10e85f7d4bff,165,185,210
cc7afab68363e076,072a10e85f7d4bff,225,325,340
3d07a533feca7458,0749d968e932df53,105,120,125
3ff7d02ef633ee22,0749d968e932df53,-175,-240,-225
44c6d87116bb3a10,0749d968e932df53,-170,-265,-255
64542fe846b9aea9,0749d968e932df53,250,360,380
a69a155a25b84679,0749d968e932df53,155,170,175
a78ccbb549d36ddd,0749d968e932df53,-120,107,115
187681b2843174b5,0778f94eb5d588a5,-170,-145,-144
18cdc16fc7ab7ce1,0778f94eb5d588a5,165,175,180
17e8ab0065e9085f,07797f10b9569cfc,220,370,400
3b76a00f5d0400eb,07797f10b9569cfc,300,450,750
3d3dde60e3d59c1c,077e3ace32b72be9,120,410,430
ab4a91a59c01d6b6,077e3ace32b72be9,175,210,225
f1cc9169813c4a3e,077e3ace32b72be9,200,240,265
873306ad79b62f5e,07a2bdaa0afdd831,175,108,117
8d89f3b8798f444d,07a2bdaa0afdd831,-110,130,150
8f8a6c578308d014,07a2bdaa0afdd831,285,245,300
969aa613824c5dfe,07a2bdaa0afdd831,105,138,158
b41e3be867afd6fa,07a2bdaa0afdd831,115,125,125
cb4dd24535ef2d94,07a2bdaa0afdd831,-135,-111,105
a6db8eb1fb3eebf2,07a74004d964c7f4,225,300,360
d94f1b32a81e3fa1,07a74004d964c7f4,-175,-280,-265
f063bcccbbb9edc5,07a74004d964c7f4,-350,-275,-250
f9dac7702609669f,07a74004d964c7f4,210,210,235
fc4ab243d21b795d,07bc580bdf3eb9c8,170,140,163
05c8aeb2806be99c,07f72a2a7591b409,-675,-750,-720
0aa5be9d0e75dd42,07f72a2a7591b409,-675,-840,-800
181ce41897b37352,07f72a2a7591b409,-340,-500,-500
3f0826158f87f41d,07f72a2a7591b409,-185,-265,-265
43f0495855470427,07f72a2a7591b409,-260,-235,-235
57385188587c83b9,07f72a2a7591b409,-170,-205,-192
5ab286735ccee803,07f72a2a7591b409,-250,-325,-310
5b9f545890407976,07f72a2a7591b409,-900,-800,-714
636fd144716a3084,07f72a2a7591b409,140,-186,-143
65ce293c20bd25e2,07f72a2a7591b409,-230,-285,-285
6f6158830b01ea27,07f72a2a7591b409,-465,-400,-400
7949430ebc47f31b,07f72a2a7591b409,-610,-752,-752
8151421edf24a821,07f72a2a7591b409,-750,-875,-825
834968d130e1f0e9,07f72a2a7591b409,-400,-475,-475
8af511cc6e6a9678,07f72a2a7591b409,-1300,-840,-750
8fcdfee81cc604e3,07f72a2a7591b409,-850,-670,-525
9dc5b5f29d9ff028,07f72a2a7591b409,-500,-510,-510
afb9d3476c5caafa,07f72a2a7591b409,140,135,135
b35e47f2f58ef026,07f72a2a7591b409,-298,-670,-549
c5e0e4ee11903076,07f72a2a7591b409,190,170,170
ceaae1db8ccde29c,07f72a2a7591b409,-200,-333,-290
dc2a3aeac1441991,07f72a2a7591b409,-225,-215,-215
e332aec001b34f50,07f72a2a7591b409,-600,-500,-440
fae99a4089f8abb0,07f72a2a7591b409,-400,-500,-440
cb3eb07b7152366e,07f959e6596307bb,380,500,600
e92fb5c609e20b49,07f959e6596307bb,500,700,870
0e6782b758451063,082eba4cd80f736f,-125,130,143
398db40015b3c81c,082eba4cd80f736f,190,175,200
b65b37c0e00074d9,082eba4cd80f736f,200,124,150
cd9851b8eadb53a9,082eba4cd80f736f,210,350,430
d000cb692343cdcd,084532da3d25f3b8,170,-230,-210
02ec66f311dce539,0845c81e37d3bcb3,205,215,240
2b8cae68963a40a9,0845c81e37d3bcb3,115,123,125
36220644401d85e1,0845c81e37d3bcb3,235,320,335
47b1cd4e3e2595f8,0845c81e37d3bcb3,-200,-152,-134
49694c2d00c581ed,0845c81e37d3bcb3,150,154,155
5098d052525da54f,0845c81e37d3bcb3,-150,-186,-170
58b19ba734fe93a3,0845c81e37d3bcb3,235,250,280
79be3a6d483ad64a,0845c81e37d3bcb3,180,375,375
826fb989c0e6208e,0845c81e37d3bcb3,165,200,225
870d374f8d9af65a,0845c81e37d3bcb3,-350,-240,-205
96b59d89ecac66d0,0845c81e37d3bcb3,-210,-175,-157
9d5f562e0572058c,0845c81e37d3bcb3,110,100,122
9f96d11017f9c824,0845c81e37d3bcb3,260,280,285
cd8cdb539deaa47f,0845c81e37d3bcb3,-150,-200,-177
f4d8266a42a41dff,0845c81e37d3bcb3,140,143,165
f7cce33f6563dd72,0845c81e37d3bcb3,-165,-190,-175
37e0251af7b18742,0871254cd790c250,260,280,280
00494c77d2a88f8c,08af939f41b5a57b,130,-120,-115
14cf0828d6e373ab,08af939f41b5a57b,-190,-172,-153
1ea9ad3b6e1cba79,08af939f41b5a57b,133,-113,136
2bcb878e9d02b8f7,08af939f41b5a57b,-140,-175,-165
2c65d5d20cc893e4,08af939f41b5a57b,-180,-140,-140
2fed4f1d91767eb1,08af939f41b5a57b,-230,-230,-222
53fe9da9fb8d4f88,08af939f41b5a57b,100,120,130
613a288e8819fead,08af939f41b5a57b,-210,-165,-162
69f39e5d959311b1,08af939f41b5a57b,135,170,220
6f3e189c393c0e09,08af939f41b5a57b,175,160,185
852223ee1a2d0a74,08af939f41b5a57b,180,210,225
891470d896b1de5a,08af939f41b5a57b,-155,-180,-165
9b5f190cd3f5ce16,08af939f41b5a57b,215,150,190
9cfad21ef1911728,08af939f41b5a57b,-185,-227,-220
9e21a8dea9663e26,08af939f41b5a57b,-350,-430,-420
9feb9500b0fedfcd,08af939f41b5a57b,-120,210,255
b2d05ae88f820421,08af939f41b5a57b,-195,-190,-175
b47e4f0982938e5b,08af939f41b5a57b,140,140,143
bbade63ca780668f,08af939f41b5a57b,105,-140,-110
beed8bc1f800de8f,08af939f41b5a57b,-210,-270,-255
cfb189e326553f0a,08af939f41b5a57b,-160,-230,-200
cfbaeb80b5ff7c00,08af939f41b5a57b,105,-163,-146
d4e98b827e3d6918,08af939f41b5a57b,175,120,120
d61a7b593218234b,08af939f41b5a57b,150,100,110
0a4247ba4ae1cca5,08e908ed6d18d6a0,-195,-150,-139
147d2ab0230af48d,08e908ed6d18d6a0,-300,-175,-170
164f56eb25d6a9b4,08e908ed6d18d6a0,-170,-165,-164
23ba0218f9f65e33,08e908ed6d18d6a0,-475,-500,-450
2a7cf1a89de3709e,08e908ed6d18d6a0,-320,-325,-310
704adfae22d0dfb8,08e908ed6d18d6a0,-230,-220,-210
85f67de8e9dc5689,08e908ed6d18d6a0,210,225,235
b3bb90f5a2aa0d7c,08e908ed6d18d6a0,-350,-440,-420
c3939438ae7934df,08e908ed6d18d6a0,170,100,105
d4d4aded862ace46,08e908ed6d18d6a0,-210,-170,-170
f4d91498ca3f0a1f,08e908ed6d18d6a0,110,110,115
0cdca4c22b8d3ab5,093e1f5bb73850be,-198,-360,-333
3638ee66c7d34fe0,093e1f5bb73850be,-255,-220,-192
51461da4ba467901,093e1f5bb73850be,130,-118,-110
68fe62bac7fd8bb0,093e1f5bb73850be,-350,-375,-330
7c6ed5b3d830d0cb,093e1f5bb73850be,-150,-222,-173
8182dbc752c71137,093e1f5bb73850be,-230,-161,-140
8d740c844353ae0e,093e1f5bb73850be,-245,-286,-250
96b1430379c0694a,093e1f5bb73850be,300,375,400
a2f2c64f9fb3fb1c,093e1f5bb73850be,-170,-162,-145
ce5ebaf8caf8c4a7,093e1f5bb73850be,-150,-225,-200
ebb685a81f65ce1b,093e1f5bb73850be,-245,-161,-135
f87a3fa07f0009c9,093e1f5bb73850be,-180,-250,-190
0a46cb2887890502,0941df56f6ac954b,115,295,305
0ad57af26ddc7930,0941df56f6ac954b,-245,-160,-145
2592954ad51764b0,0941df56f6ac954b,-550,-370,-370
28037f9be7e0781a,0941df56f6ac954b,-115,-118,-118
29398b15b94c3847,0941df56f6ac954b,-165,-120,105
3cbbf947fd0d2144,0941df56f6ac954b,-385,-290,-275
44fc830a664ed611,0941df56f6ac954b,-235,-225,-220
4a29c1f671bd89cb,0941df56f6ac954b,-155,-175,-167
66aa57912b5c5170,0941df56f6ac954b,-270,-380,-350
7ff036c99621eb1c,0941df56f6ac954b,180,177,180
87cc38e9d565f819,0941df56f6ac954b,-150,-142,-142
8c2e4d3cc4b9e93a,0941df56f6ac954b,-210,-110,-105
a1f4a5fcef50915b,0941df56f6ac954b,-350,-325,-325
a5d24caed8afbeef,0941df56f6ac954b,-120,-102,110
a5fa3bf3dc91eb88,0941df56f6ac954b,105,-135,-133
abf0f8234f6be37e,0941df56f6ac954b,-130,170,175
afd5e85676eb697d,0941df56f6ac954b,-425,-440,-440
b9508f47504ccc59,0941df56f6ac954b,220,205,205
cdf58f62e289efec,0941df56f6ac954b,-260,-400,-365
dca074896265f816,0941df56f6ac954b,-250,-178,-178
e3846855a38f0bce,0941df56f6ac954b,-465,-400,-400
0a598768f5c8d540,095854a135e6db55,-315,-278,-250
47149f3187661509,095854a135e6db55,170,-105,110
2ae243f518948794,0978385b2bd9ef9b,350,460,600
9f09e77e46f15766,0978385b2bd9ef9b,285,400,410
f5564a9eeebd4ea0,09a4447655fd4b7b,450,700,1100
62e6eadbb2805760,09e62c450e754913,-155,-160,-152
6f31285305881fe3,09e62c450e754913,275,425,500
ab105e5a56b5ee90,09e62c450e754913,-115,160,180
b6723b9c6ff4d594,09e62c450e754913,114,250,295
bc1be168c064f028,09e62c450e754913,175,220,260
d8d22dcc1f6912e7,09e62c450e754913,200,130,138
0b89c88d506da083,09f579be4520394a,135,205,210
3760216f68f448b7,09f579be4520394a,250,285,290
7826c23386a1e09a,09f579be4520394a,-210,-150,-145
db8887f2085f7971,09f579be4520394a,-160,-175,-175
014f7dc96c90c199,0a1942069c9ad6b6,-210,-134,-130
13d2b7aef67cb6ea,0a1942069c9ad6b6,-170,-130,-130
2105210529457ffd,0a1942069c9ad6b6,-170,-175,-165
23ea24013d15c09c,0a1942069c9ad6b6,110,-110,-106
2723f4d275d3f619,0a1942069c9ad6b6,140,110,115
406f2aacd1d1faf9,0a1942069c9ad6b6,160,200,225
476c31184332698e,0a1942069c9ad6b6,-210,-275,-270
4b67a1875390e7ad,0a1942069c9ad6b6,150,180,205
7f8340dfe4220c3e,0a1942069c9ad6b6,-115,-154,-132
8ed609d80e135d94,0a1942069c9ad6b6,180,155,175
925a36a4af600291,0a1942069c9ad6b6,-160,-112,-105
958522de54ccc536,0a1942069c9ad6b6,164,160,195
986f0b480389ad25,0a1942069c9ad6b6,-185,-161,-150
a0163cdde4ec785d,0a1942069c9ad6b6,-120,-170,-139
a3e4322f55454897,0a1942069c9ad6b6,-215,-280,-280
a71764d5da04e3bc,0a1942069c9ad6b6,-150,-230,-200
d38cd293a0c3fdfd,0a1942069c9ad6b6,100,-115,-113
f0ca713121289d24,0a1942069c9ad6b6,135,175,185
fcfd2e6eed519cb9,0a1942069c9ad6b6,130,-125,-105
1ff89e2a9cc2f2d2,0a73acff6325c1e2,220,240,240
ed72edc2ce0f3c5f,0a95c474e61a6c44,135,222,240
12b94f0229c30ead,0a97691039c4bbfb,330,435,435
8abe79e6d300b639,0a97691039c4bbfb,-280,-560,-560
9a71dc94152a76ac,0a97691039c4bbfb,-255,-250,-250
bc3323f172832a53,0a97691039c4bbfb,-300,-285,-280
eb5cd79e00dd5cd2,0a97691039c4bbfb,-350,-480,-480
2a23f787fff1d837,0aa92558424ced9e,120,-175,-175
2f22e38844aa7d96,0aa92558424ced9e,-105,135,135
75577b11361cb645,0aa92558424ced9e,-120,125,125
7cdc6fdf983fb412,0aa92558424ced9e,-165,145,145
bec66de67818a9b1,0aa92558424ced9e,-490,-600,-600
f0e299c134cbac37,0aa92558424ced9e,250,318,318
f92e8d6c96306013,0aa92558424ced9e,-400,-325,-325
7aaa810540132a4b,0abcf6bc47191219,112,145,165
817cd15077a9419e,0abcf6bc47191219,120,210,240
241a0833e1c76804,0b31f87be71ebbb1,-165,-172,-160
70af72a72b31fe4d,0b31f87be71ebbb1,-230,-227,-193
97dabff880f33202,0b31f87be71ebbb1,-185,-280,-270
dc870fab1e0f15e1,0b362247806341e5,400,430,490
92dea6ff8f0c1b10,0b5b6876c2a4723f,175,168,168
d6e75e0238d3ad9b,0b5b6876c2a4723f,145,130,130
332432834ece3bc7,0b64d0fed453ef7f,-350,-410,-410
4339e30a856c1da8,0b64d0fed453ef7f,-200,-135,-130
57622ac93e8d8900,0b64d0fed453ef7f,-435,-460,-460
5ffccdf4af20dc0d,0b64d0fed453ef7f,-185,-220,-220
6fbe7dffff5f5f1e,0b64d0fed453ef7f,200,195,195
a5827bfce19e63ea,0b64d0fed453ef7f,-210,-190,-185
a90fde18a088f99b,0b64d0fed453ef7f,125,190,195
b4d0659f60c8aa7c,0b64d0fed453ef7f,300,375,390
d02ac0447fb2a7a0,0b64d0fed453ef7f,-215,-255,-245
ea967877dd4d6efb,0b64d0fed453ef7f,140,170,170
ed697b0ef9d455e4,0b64d0fed453ef7f,-195,-175,-160
f0cf2ca8e5c621a8,0b64d0fed453ef7f,-260,-290,-280
1b0fa021b1158121,0b8d512c79b4baf3,165,235,245
4d549f33c0711a7a,0b8d512c79b4baf3,-180,-125,-123
3c6fb6bf9b7afd40,0bc697c5936a2d0a,120,-205,-180
47f8812a335b6ce9,0bc697c5936a2d0a,160,125,145
75fa9c0bb31caaa3,0bc697c5936a2d0a,-110,-125,105
83fa3a382acc7bdc,0bc697c5936a2d0a,-200,-290,-190
f18d44292036d5de,0bc697c5936a2d0a,-275,-275,-275
8aa637fc26a01581,0bcfe2513cb3bc39,-195,-192,-192
dd440cb166329a82,0bcfe2513cb3bc39,210,230,240
22dd728012944f0a,0be6776db31d98ec,210,280,405
f1d3eec12662d8d7,0be6776db31d98ec,225,225,265
fd98843926965cbd,0be6776db31d98ec,150,118,122
0f2983fe7753403f,0c258d1d8e16e5f1,160,130,171
7e6f12a95c14f9de,0c258d1d8e16e5f1,175,105,125
eb5d62bda1581c62,0c258d1d8e16e5f1,130,165,210
a5558e8fec59a687,0c25d0a5e8cdbf19,150,360,430
b96c8fef6c9f92db,0c25d0a5e8cdbf19,170,240,275
eb94412f15c62650,0c25d0a5e8cdbf19,380,400,470
ff5a8078ea85bbc7,0c25d0a5e8cdbf19,275,180,210
208674403b0936d4,0c5c66ddd1886b83,-175,-290,-280
401a21d881a1f26a,0c5c66ddd1886b83,145,105,115
7fe2f0213d641540,0c5c66ddd1886b83,-280,-310,-295
873886ee1dee4c9a,0c5c66ddd1886b83,-105,115,120
b823aa523c9618b5,0c5c66ddd1886b83,-165,-120,-118
c8ca99d1adc5448d,0c5c66ddd1886b83,160,170,180
e982a2648d69fda6,0c5c66ddd1886b83,170,160,165
88e0de323a83f241,0c670b443c3d269f,125,220,220
d6389fa434e86916,0c670b443c3d269f,-150,-130,-130
01c9acf719298187,0c6d9ea8306c029e,-190,107,110
0c80eef2f4570543,0c6d9ea8306c029e,-210,-177,-162
1a95cc401f68f4c8,0c6d9ea8306c029e,-270,-275,-205
1aba46988c9b58f9,0c6d9ea8306c029e,-190,-165,-128
2142ff2a46d22741,0c6d9ea8306c029e,-185,-178,-175
247f9e56965a1c07,0c6d9ea8306c029e,-120,-109,-105
3b1461ff02a3f98e,0c6d9ea8306c029e,-205,-160,-155
3eb829eb77256ac0,0c6d9ea8306c029e,-240,-220,-220
57775c8af89007c7,0c6d9ea8306c029e,-130,130,160
6ec0a046de95fe16,0c6d9ea8306c029e,135,-115,-115
6fa2dae90bda4742,0c6d9ea8306c029e,130,163,200
7ec24848cac6c5a1,0c6d9ea8306c029e,-245,-138,-135
852442b380088fa5,0c6d9ea8306c029e,-270,-315,-305
8ab4682a544f3c49,0c6d9ea8306c029e,-350,-525,-500
8d6392d59e1ca099,0c6d9ea8306c029e,160,240,240
92f569a6d9374b86,0c6d9ea8306c029e,-120,100,110
a3e8ef1ce72a7d02,0c6d9ea8306c029e,175,137,160
b2cda211e0e72811,0c6d9ea8306c029e,-120,-130,-125
b3253e2c2d111030,0c6d9ea8306c029e,-310,-230,-195
c79c00f5443c2f6e,0c6d9ea8306c029e,-120,-125,-120
c8ca99d1adc5448d,0c6d9ea8306c029e,-210,-220,-200
d00d5ef4ae0ac01b,0c6d9ea8306c029e,-130,-175,-160
e34d313fbe1c28f1,0c6d9ea8306c029e,-175,-170,-160
e7938bac3ec8b442,0c6d9ea8306c029e,170,185,210
ec20620c294a49a4,0c6d9ea8306c029e,175,205,205
f5445d367e7dbb2b,0c6d9ea8306c029e,100,-153,-145
fbc7d73f7bf60b9c,0c6d9ea8306c029e,-215,-280,-280
47cabf79c3340581,0c9c0a43d3f3f49d,140,165,170
49f83168974fb60f,0c9c0a43d3f3f49d,220,250,270
68e1a69423360900,0c9c0a43d3f3f49d,170,230,248
831957c67bfc4486,0c9c0a43d3f3f49d,-380,-400,-395
3a932a4cacacc939,0ccab7c889ede9ea,-270,-155,-152
88c712be47805d63,0ccab7c889ede9ea,-170,100,105
c3ba8f1a4ddc0dc3,0ccab7c889ede9ea,130,-155,-139
c8f946610906bffe,0ccab7c889ede9ea,-140,-115,-115
5c5523a6bf83e44f,0cd0456d6029cec2,-159,-150,-141
49749ee78bc54a48,0d0351c20169a499,-190,-155,-150
a1569926652ebc36,0d0351c20169a499,145,105,110
c2a36e996bba3a4a,0d0351c20169a499,365,495,540
eb82e95ab678f8bc,0d0351c20169a499,235,300,325
8502afcf211973a9,0d1c163b206e8c5f,165,130,133
177c1956907ed687,0d506315895efffc,-150,115,130
37d988593cb5f14a,0d506315895efffc,240,210,210
81ec228bf7af0fc1,0d506315895efffc,240,185,185
972034fcd94ca83b,0d506315895efffc,300,315,315
d08a7d4de3c760ec,0d506315895efffc,135,140,145
de1124dba8c1a1b0,0d506315895efffc,130,200,200
3223b7e196a07224,0d5cc0170c1a7e71,-170,-145,-134
36f10b949b935b8c,0d5cc0170c1a7e71,-345,-425,-350
89b96bc5f3e824c5,0d5cc0170c1a7e71,188,115,134
a5558e8fec59a687,0d5cc0170c1a7e71,-200,-600,-460
dd229687cb62c871,0d5cc0170c1a7e71,122,-180,-150
41be95916aef568f,0d62719b1dcf7c40,125,215,233
4ba97e13df33388b,0d62719b1dcf7c40,285,350,400
818b55b087013e64,0d62719b1dcf7c40,-105,125,125
b436dda934059631,0d62719b1dcf7c40,105,125,140
e85e83ab4e60e768,0d62719b1dcf7c40,-125,113,120
2b417eb1ffa56ac1,0d65c432720accb9,-150,-125,-115
34c649f3f43a919b,0d65c432720accb9,-190,-220,-210
4bbda6c1f6cf9d4e,0d65c432720accb9,-175,-205,-180
56f984ac83fb34cc,0d65c432720accb9,-170,-220,-213
5b880d10b0ed7acc,0d65c432720accb9,-225,-225,-210
6002c24f0b7f8cc7,0d65c432720accb9,-155,-189,-175
605c16fa5a803b15,0d65c432720accb9,165,210,260
b38450d9aa0f52b8,0d65c432720accb9,220,210,265
b6dad3a9bf911bfd,0d65c432720accb9,-210,-300,-278
e3a2bf2d9ee83318,0d65c432720accb9,180,285,300
f0a9dfbb6f6ac852,0d65c432720accb9,136,120,135
12cedec11b37ddc0,0d7b51c9d2649a6e,185,150,220
14e53999507c76a7,0d7b51c9d2649a6e,130,-115,-108
4ec5d9bd1442e6c1,0d7b51c9d2649a6e,275,260,300
57775c8af89007c7,0d7b51c9d2649a6e,110,-190,-161
6c44af21414e4143,0d7b51c9d2649a6e,144,-120,100
858feabaf429a963,0d7b51c9d2649a6e,110,-125,-104
c2fc4c1e0c769655,0d7b51c9d2649a6e,-150,-250,-220
d13849f49f99bf01,0d7b51c9d2649a6e,-130,-225,-210
e64075c104471ff0,0d7b51c9d2649a6e,-195,-213,-203
ecab8b8b36727b8d,0d7b51c9d2649a6e,-135,-220,-182
0308bcdd00cc72e2,0d8011111be000b2,-175,-134,-118
09f5fb0bec3c948a,0d8011111be000b2,-260,-427,-400
14e53999507c76a7,0d8011111be000b2,-163,-110,-103
3618e0e165190576,0d8011111be000b2,125,132,145
3e020d62796a7ce3,0d8011111be000b2,-135,-110,-105
4b67a1875390e7ad,0d8011111be000b2,-175,-250,-225
4ea48bf2407b405d,0d8011111be000b2,130,-110,104
5301d765d64f863e,0d8011111be000b2,-265,-470,-450
607d22f0b3db4f1f,0d8011111be000b2,-130,-115,-110
6b325792b8fb1f46,0d8011111be000b2,-135,-120,-119
6fd7f6f1deaef4e8,0d8011111be000b2,-110,100,110
7f16e7725245bb2d,0d8011111be000b2,300,350,540
82e713f037e37fe9,0d8011111be000b2,-210,-210,-200
8522bc62e8d942ab,0d8011111be000b2,-180,-225,-198
868c83e734dbbceb,0d8011111be000b2,145,108,120
8d740c844353ae0e,0d8011111be000b2,186,200,225
8f979d206eaec468,0d8011111be000b2,-140,-155,-155
9e7538a788e6d789,0d8011111be000b2,-185,-250,-195
b2c1f9bdd5d3073d,0d8011111be000b2,165,220,245
d13849f49f99bf01,0d8011111be000b2,110,170,185
d3c78cc516417797,0d8011111be000b2,-210,-320,-290
f557405652165aa3,0d8011111be000b2,-175,-162,-150
fa6e8fa6c3f05e31,0d8011111be000b2,-125,100,110
ffd8e8575a551875,0d8011111be000b2,-200,-286,-235
92c49cb075f612d7,0d980975001ae3d8,-150,-130,105
f820c6292e19d854,0d980975001ae3d8,-270,-145,-129
0ae4889892f21738,0dba4df5f34d5ff0,130,130,130
1de579eecc094c8b,0dba4df5f34d5ff0,-155,-160,-160
26e876df6d498657,0dba4df5f34d5ff0,230,300,340
289004336bd71d34,0dba4df5f34d5ff0,-150,-170,-155
5510b86a35c5614b,0dba4df5f34d5ff0,-240,-152,-152
59bb17087b12ad35,0dba4df5f34d5ff0,-350,-320,-300
7bb335510a749419,0dba4df5f34d5ff0,-170,-180,-175
7e2bc09d866b3bd7,0dba4df5f34d5ff0,-110,-105,-105
8172d8d996335d0a,0dba4df5f34d5ff0,-200,-145,-145
98e21492b6bc15d3,0dba4df5f34d5ff0,-230,-185,-184
b34c608bdfa655e8,0dba4df5f34d5ff0,160,330,335
b65d0243d397802c,0dba4df5f34d5ff0,250,260,265
ba2f30fb7143a6b1,0dba4df5f34d5ff0,-125,130,130
d67dadf630c36f18,0dba4df5f34d5ff0,-210,-270,-250
df0d3dec831e2142,0dba4df5f34d5ff0,-265,-250,-235
f1ffe3ba615ad7b9,0dba4df5f34d5ff0,-185,-195,-195
fa537adfb4a7b719,0dba4df5f34d5ff0,-155,-135,-130
1378fc2be3819b2b,0de720c0f1d4ab9c,260,240,275
3e4b8bd71e8bceb2,0de720c0f1d4ab9c,155,110,125
69397bbebdfa41d9,0de720c0f1d4ab9c,-110,-105,105
931fd51ab69fb443,0de720c0f1d4ab9c,155,-133,-124
5563d6de0b4c4d65,0e21976afc92e4d1,-140,-135,-120
5b6405eeb6757637,0e21976afc92e4d1,100,-120,-105
6d47170d069df8bb,0e21976afc92e4d1,-305,-260,-250
98903717ea3dfc24,0e21976afc92e4d1,100,-140,-130
a90cabf2913fc6ef,0e21976afc92e4d1,180,260,260
f1afa75c8d492550,0e21976afc92e4d1,-230,-283,-250
58f6248da3cdf3ce,0e46690e55a8df75,155,-115,100
73d541adc2909dc8,0e5c4e72237461bb,160,280,330
97e522591ac7eb29,0e5c4e72237461bb,-110,-159,-130
110d18c0953bde1d,0ee783aa00e468f0,-140,-115,-105
1d34e2f80cb91188,0ee783aa00e468f0,-215,-220,-215
318460613b6018e9,0ee783aa00e468f0,310,325,335
50bdcb20286690ff,0ee783aa00e468f0,-170,-125,-125
58450502a93454c8,0ee783aa00e468f0,235,285,330
7072a324a82c4297,0ee783aa00e468f0,-120,165,175
80c4f70b7f7a1945,0ee783aa00e468f0,250,240,240
823e9449bd47e408,0ee783aa00e468f0,-185,-185,-180
87c73e2086214b5c,0ee783aa00e468f0,255,190,190
8af511cc6e6a9678,0ee783aa00e468f0,700,575,660
93c4b798134c71d4,0ee783aa00e468f0,-290,-350,-330
b51d691b9f5603a8,0ee783aa00e468f0,-160,-121,-110
eb3093e235f048c8,0ee783aa00e468f0,-265,-320,-320
ebc7ec239faf7b0b,0ee783aa00e468f0,275,270,300
ec271393bc31ab72,0ee783aa00e468f0,100,125,125
615f7f894bafad82,0f1efce7d2571d10,-175,-120,-105
7b4284bd3033a319,0f1efce7d2571d10,230,300,340
a951090fb402fd20,0f1efce7d2571d10,185,250,320
abefaf1807941ee4,0f1efce7d2571d10,-325,-286,-240
85854504ce1aa97a,0f3a990526c5e706,210,175,200
a2523a8565fe4361,0f3a990526c5e706,285,170,195
69ca032aaef2e3d0,0fb1e2694a39a02f,-105,-155,-140
95d86cec2a7124b3,0fb1e2694a39a02f,-125,-220,-220
024a04f78b37b7d9,0fd5f4b838e890cc,-365,-400,-380
48d21357134ca51a,0fd5f4b838e890cc,-165,-120,-115
70b8dca3addcf4de,0fd5f4b838e890cc,-278,-240,-160
75523d31940c9344,0fd5f4b838e890cc,-165,-125,-111
80f65ee9b6f8d63b,0fd5f4b838e890cc,-245,-200,-170
9192053a3884aadf,0fd5f4b838e890cc,-185,125,150
b9539d5e379b3edc,0fd5f4b838e890cc,-225,-260,-225
bba6cc8760da34ab,0fd5f4b838e890cc,-225,-500,-227
e72c691b7c68b03a,0fd5f4b838e890cc,112,110,130
ed3334d108b257a6,0fd5f4b838e890cc,-198,-360,-300
ed6203e849a2bf28,0fd5f4b838e890cc,-150,-112,-105
01983cba42704c49,0ff11cc094e887bc,-170,-210,-195
02a373f6503b3530,0ff11cc094e887bc,115,175,180
09e7db36cd72bf61,0ff11cc094e887bc,125,-175,-175
0bdc4e7ce6687367,0ff11cc094e887bc,-180,-215,-200
1a66e67add5d55ef,0ff11cc094e887bc,-300,-355,-330
1a699da1b1b5ef85,0ff11cc094e887bc,-350,-400,-375
2d80f60b67791b97,0ff11cc094e887bc,-580,-700,-700
333c9e6f3cc8f91e,0ff11cc094e887bc,100,-320,-320
78294f5d5e0f2b13,0ff11cc094e887bc,-135,-125,-125
8f301d4eb8e97449,0ff11cc094e887bc,150,155,155
93f1b09aa792405e,0ff11cc094e887bc,-425,-470,-460
b4627dd3bb50be2c,0ff11cc094e887bc,-260,-315,-315
ca93e3f69fa3d725,0ff11cc094e887bc,120,100,100
d51757fe7dd89f2d,0ff11cc094e887bc,-600,-705,-700
eb1b371dfc37fcdb,0ff11cc094e887bc,-250,-250,-250
16dbe70eb7007f17,102a8fdf8cbf7467,-183,-400,-335
63605e9f3e71d738,102a8fdf8cbf7467,-180,-170,-150
8289033e03b4d9a3,102a8fdf8cbf7467,-220,-480,-270
ac73c6888ee9322c,102a8fdf8cbf7467,175,290,300
3bd20b66b585d621,103b06d8707895a9,190,187,200
761a215d51a0442e,103b06d8707895a9,100,140,150
e8190df7465ba2df,103b06d8707895a9,-285,-148,-140
f767243bb48ab9d7,103b06d8707895a9,435,470,525
1ba282da76ca82ad,103e2e33a60683e1,-122,-110,120
2bfc0212f2cae65b,103e2e33a60683e1,-188,-278,-245
546f971f9d8e0a33,103e2e33a60683e1,350,350,460
f9345fa82bf43847,103e2e33a60683e1,175,250,400
cd055be419f77f3e,10559c53de0b950e,-120,-120,-120
eaa0355223b770dc,10559c53de0b950e,135,210,230
221cb15141299346,10657c60ce349e0f,200,270,295
0af90a49f0ca1879,1091d4d957141094,-115,-121,-115
1ff520024da5b3b2,1091d4d957141094,-250,-220,-188
21d6db22c6089308,1091d4d957141094,110,130,130
